-19.466395774803104	-49.42611007375441
-18.949160711563152	-45.805459875554114
-21.70774771550957	-41.49516202055375
-23.776687968469375	-39.426219050153584
-25.84562822142918	-37.702099908153436
-27.74215678664234	-36.66762842295335
-28.43180353762895	-34.771097366753196
-30.845567166082063	-33.21939013895306
-30.845567166082063	-31.322859082752913
-31.70762560481532	-28.56426845555268
-33.43174248228182	-24.08155868635231
-35.32827104749498	-20.97814423075205
-37.39721130045479	-18.391965517751828
-38.086858051441396	-17.70231786095178
-41.53509180637441	-15.633374890551607
-39.8109749289079	-13.392020005951423
-39.29373986566795	-9.598957893551102
-38.25926973918804	-7.3576030089509175
-38.431681426934695	-5.805895781150795
-36.70756454946819	-3.2197170681505725
-35.32827104749498	-0.11630261255031371
-33.43174248228182	1.6078165294498206
-31.70762560481532	2.469876100449895
-30.15592041509545	4.883642899250091
-27.569745098895694	6.262938212850216
-25.673216533682535	9.366352668450475
-25.32839315818923	12.124943295650695
-23.259452905229423	15.400769665450966
-21.70774771550957	17.46971263585114
-18.776749023816507	19.883479434651335
-15.500926956630138	22.986893890251594
-11.707869826203819	23.848953461251668
-8.43204775901745	25.74548451745183
-5.673460755071034	25.573072603251816
-4.466578940844485	27.12477983105194
-4.638990628591131	28.504075144652063
-2.3976386878846654	31.95231342865233
-3.4321088143645824	33.67643257065248
-4.638990628591131	36.952258940452765
-3.604520502111228	38.67637808245291
-1.0183451859114712	39.710849567652986
1.2230067547949943	39.710849567652986
3.6367703832481055	37.814318511452825
6.567769074941168	37.12467085465278
10.188414517620842	38.67637808245291
10.705649580860793	40.745321052853086
12.257354770580648	43.15908785165328
8.119474264661022	44.53838316525338
5.533298948461265	46.952149964053575
3.119535320008154	49.02109293445375
4.671240509728008	50.91762399065391
9.49876776663423	51.95209547585401
14.843530086780405	51.26244781905393
19.153822280446676	47.814209535053664
20.87793915791319	42.64185210905322
20.188292406926593	39.36602573925296
24.326172912846204	35.74537554105265
26.739936541299315	37.4694946830528
28.636465106512475	39.02120191085294
32.257110549192134	39.19361382505295
36.739814430605065	37.4694946830528
42.08457675075124	32.98678491385243
