3.6564120391311543	-5.009480392629939
-0.936833307152824	-8.454417466920873
-8.20947177210246	-10.176886734143975
-11.27163533629178	-14.195981690997897
-14.14241367771926	-15.727065484085102
-18.92704424676508	-15.535680009949203
-23.90306003857272	-13.8132107427261
-30.792928057998694	-10.368272208279876
-35.38617340428267	-11.899356001367082
-39.59664830504299	-15.727065484085102
-43.8071232058033	-16.492607380628712
-46.86928676999262	-13.8132107427261
-52.419458230085766	-14.387367165133796
